swe_id	family	src_ref	title	desc
SWE1-VC-TwoStagesVentedSeatsManagement-051	VentedSeat	SYS-RA-CFTS044-276	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_high"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_high""""."
SWE1-VC-TwoStagesVentedSeatsManagement-052	VentedSeat	SYS-RA-CFTS044-277	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_off"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_off""""."
SWE1-VC-TwoStagesVentedSeatsManagement-053	VentedSeat	SYS-RA-CFTS044-278	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_low"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_low""""."
SWE1-VC-TwoStagesVentedSeatsManagement-054	VentedSeat	SYS-RA-CFTS044-279	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ passes to """"Vented_seat_high"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""")then TLM shall set    TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_high""""."
SWE1-VC-TwoStagesVentedSeatsManagement-055	VentedSeat	SYS-RA-CFTS044-280	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and STATUS_CSWM.FL_VS_STATFailSts signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the value of $VentedSeatFL$, IF STATUS_CSWM.FL_VS_STATFailSts passes to ""Fail_Present"" value, the relative icon on TLM_Display.GUI shall change according to TLM HMI Document."
SWE1-VC-TwoStagesVentedSeatsManagement-056	VentedSeat	SYS-RA-CFTS044-281	Two Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts signals via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and STATUS_CSWM.FR_VS_STATFailSts  signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the value of $VentedSeatFR$, IF STATUS_CSWM.FR_VS_STATFailSts passes to ""Fail_Present"" value, the relative icon on TLM_Display.GUI shall change according to TLM HMI Document."
SWE1-VC-ThreeStagesVentedSeatsManagement-057	VentedSeat	SYS-RA-CFTS044-282	Three Stages Vented Seats Management	Three Stages Vented Seats Management
SWE1-VC-ThreeStagesVentedSeatsManagement-058	VentedSeat	SYS-RA-CFTS044-283	Three Stages Vented Seats Management	TLM Algorithm requirements
SWE1-VC-ThreeStagesVentedSeatsManagement-059	VentedSeat	SYS-RA-CFTS044-284	Three Stages Vented Seats Management	The requirements in this section are applicable for R1 Low only from SR22 and beyond.
SWE1-VC-ThreeStagesVentedSeatsManagement-060	VentedSeat	SYS-RA-CFTS044-285	Three Stages Vented Seats Management	"*HW supplier shall notify the PROXI parameter Cooled_Seats signals via the VHAL interface.
*CarPropertyService shall receive the PROXI parameter Cooled_Seats signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*And also the requirements are valid only if PROXI parameter Cooled_Seats == ""Front Seats"" OR ""Front and Rear Seats""."
SWE1-VC-ThreeStagesVentedSeatsManagement-061	VentedSeat	SYS-RA-CFTS044-286	Three Stages Vented Seats Management	"*HW supplier shall notify the $Heated_Steats_Levels$ API's signals via the VHAL interface.
*CarPropertyService shall receive the $Heated_Steats_Levels$ API's signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
* And also the requirements are valid only if $Heated_Steats_Levels$ is equal to ""Three Levels""."
SWE1-VC-ThreeStagesVentedSeatsManagement-062	VentedSeat	SYS-RA-CFTS044-287	Three Stages Vented Seats Management	"*HW supplier shall notify the VentedSeat and Ignition mode API's signals via the VHAL interface.
*CarPropertyService shall receive the VentedSeat and Ignition mode API's signals and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*HMI send the status of vented seat state to system according to ignition mode.
SW processed signal send to TLM module.
*When the user press the Vented seats icons on TLM Display.GUI, the relative icons status shall follow the logic descibed below (off -> high -> mid -> low -> off)"
SWE1-VC-ThreeStagesVentedSeatsManagement-063	VentedSeat	SYS-RA-CFTS044-288	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_off"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_high""."
SWE1-VC-ThreeStagesVentedSeatsManagement-064	VentedSeat	SYS-RA-CFTS044-289	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_high"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_mid""."
SWE1-VC-ThreeStagesVentedSeatsManagement-065	VentedSeat	SYS-RA-CFTS044-290	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_mid"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_low""."
SWE1-VC-ThreeStagesVentedSeatsManagement-066	VentedSeat	SYS-RA-CFTS044-291	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ == ""Vented_seat_low"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"" AND DrvSeatHeating.Req passes to ""Requested"" )
then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_off""."
SWE1-VC-ThreeStagesVentedSeatsManagement-067	VentedSeat	SYS-RA-CFTS044-292	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*""IF ($VentedSeatFR$ == """"Vented_seat_off"""" AND STATUS_CSWM.FR_VS_STATFailSts == """"Fail_Not_Present"""" AND PsngrSeatHeating.Req passes to """"Requested"""" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = """"Vented_seat_high""""."""
SWE1-VC-ThreeStagesVentedSeatsManagement-068	VentedSeat	SYS-RA-CFTS044-293	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ == ""Vented_seat_high"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"" AND PsngrSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_mid""."
SWE1-VC-ThreeStagesVentedSeatsManagement-069	VentedSeat	SYS-RA-CFTS044-294	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ == ""Vented_seat_mid"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"" AND PsngrSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_low""."
SWE1-VC-ThreeStagesVentedSeatsManagement-070	VentedSeat	SYS-RA-CFTS044-295	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ == ""Vented_seat_low"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"" AND PsngrSeatHeating.Req passes to ""Requested"" )then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_off""."
SWE1-VC-ThreeStagesVentedSeatsManagement-071	VentedSeat	SYS-RA-CFTS044-296	Three Stages Vented Seats Management	"*Even if the user does not interact with the TLM display (no icon is pressed), the system shall monitor the vented seat state continuously.
*If the vented seat state changes due to external inputs (e.g., CAN signal or system update), the HMI shall update the icon accordingly.
*The displayed icon shall always reflect the actual seat state received from the system.
*The HMI shall remain synchronized with the latest vented seat status without requiring user action."
SWE1-VC-ThreeStagesVentedSeatsManagement-072	VentedSeat	SYS-RA-CFTS044-297	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ passes to ""Vented_seat_off"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_off"";"
SWE1-VC-ThreeStagesVentedSeatsManagement-073	VentedSeat	SYS-RA-CFTS044-298	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ passes to ""Vented_seat_low"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_low"""
SWE1-VC-ThreeStagesVentedSeatsManagement-074	VentedSeat	SYS-RA-CFTS044-299	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ passes to ""Vented_seat_mid"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_mid"""
SWE1-VC-ThreeStagesVentedSeatsManagement-075	VentedSeat	SYS-RA-CFTS044-300	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ AND STATUS_CSWM.FL_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFL$ passes to ""Vented_seat_high"" AND STATUS_CSWM.FL_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FL_VS_Cmd_Tlm = ""Vented_seat_high""."
SWE1-VC-ThreeStagesVentedSeatsManagement-076	VentedSeat	SYS-RA-CFTS044-301	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ passes to ""Vented_seat_off"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_off"";"
SWE1-VC-ThreeStagesVentedSeatsManagement-077	VentedSeat	SYS-RA-CFTS044-302	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ passes to ""Vented_seat_low"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_low"""
SWE1-VC-ThreeStagesVentedSeatsManagement-078	VentedSeat	SYS-RA-CFTS044-303	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ passes to ""Vented_seat_mid"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_mid"""
SWE1-VC-ThreeStagesVentedSeatsManagement-079	VentedSeat	SYS-RA-CFTS044-304	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ AND STATUS_CSWM.FR_VS_STATFailSts signal and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*IF ($VentedSeatFR$ passes to ""Vented_seat_high"" AND STATUS_CSWM.FR_VS_STATFailSts == ""Fail_Not_Present"")then TLM shall set TELEMATIC_VEHICLE_SETUP2.FR_VS_Cmd_Tlm = ""Vented_seat_high""."
SWE1-VC-ThreeStagesVentedSeatsManagement-080	VentedSeat	SYS-RA-CFTS044-305	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFL$ and AND STATUS_CSWM.FL_VS_STATFailSts signals state via VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ and AND STATUS_CSWM.FL_VS_STATFailSts  then send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the value of $VentedSeatFL$, IF STATUS_CSWM.FL_VS_STATFailSts passes to ""Fail_Present"" value, the relative icon on TLM_Display.GUI shall change according to TLM HMI Document."
SWE1-VC-ThreeStagesVentedSeatsManagement-081	VentedSeat	SYS-RA-CFTS044-306	Three Stages Vented Seats Management	"*HW supplier shall notify the $VentedSeatFR$ and AND STATUS_CSWM.FR_VS_STATFailSts signals state via VHAL interface.
*CarPropertyService shall receive the $VentedSeatFR$ and AND STATUS_CSWM.FR_VS_STATFailSts  then send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signals.
*If the value of $VentedSeatFR$, IF STATUS_CSWM.FR_VS_STATFailSts passes to ""Fail_Present"" value, the relative icon on TLM_Display.GUI shall change according to TLM HMI Document."
